order_id,product_id,user_id,order_date,quantity,returned
O481,P10,U61,2025-03-10 23:35:12.898443,2,0
O482,P152,U710,2025-12-16 23:35:12.898451,2,0
O483,P58,U583,2025-09-11 23:35:12.898461,1,0
O484,P62,U309,2025-06-08 23:35:12.898469,1,0
O485,P365,U329,2025-10-22 23:35:12.898478,2,1
O486,P312,U217,2025-06-10 23:35:12.898487,2,0
O487,P258,U887,2025-05-20 23:35:12.898496,1,0
O488,P260,U53,2025-12-21 23:35:12.898505,1,1
O489,P176,U520,2025-10-30 23:35:12.898514,2,1
O490,P377,U752,2025-12-07 23:35:12.898523,1,0
O491,P489,U418,2025-08-12 23:35:12.898532,2,0
O492,P61,U144,2025-07-05 23:35:12.898541,1,0
O493,P159,U738,2025-05-13 23:35:12.898550,2,0
O494,P380,U88,2025-03-14 23:35:12.898559,2,0
O495,P397,U356,2025-10-31 23:35:12.898568,1,0
O496,P104,U951,2025-03-20 23:35:12.898577,1,0
O497,P475,U540,2025-09-22 23:35:12.898586,1,0
O498,P408,U737,2025-03-11 23:35:12.898595,2,1
O499,P8,U462,2025-12-28 23:35:12.898604,1,1
O500,P260,U394,2025-06-25 23:35:12.898613,2,0
O501,P123,U974,2025-12-30 23:35:12.898622,2,0
O502,P250,U900,2025-08-14 23:35:12.898631,2,0
O503,P401,U453,2025-12-31 23:35:12.898640,2,1
O504,P175,U972,2025-04-28 23:35:12.898649,1,0
O505,P460,U592,2025-10-15 23:35:12.898667,2,0
O506,P300,U223,2025-03-25 23:35:12.898675,1,1
O507,P114,U697,2025-03-20 23:35:12.898684,2,1
O508,P39,U865,2025-12-28 23:35:12.898694,1,1
O509,P460,U748,2025-04-23 23:35:12.898703,2,0
O510,P215,U146,2025-03-07 23:35:12.898711,2,0
O511,P91,U352,2025-12-09 23:35:12.898720,1,0
O512,P303,U680,2025-05-13 23:35:12.898729,1,1
O513,P44,U344,2025-08-09 23:35:12.898739,2,1
O514,P355,U190,2025-09-04 23:35:12.898747,2,0
O515,P187,U6,2025-09-26 23:35:12.898756,1,0
O516,P44,U825,2025-06-02 23:35:12.898765,1,0
O517,P30,U534,2025-08-30 23:35:12.898774,1,1
O518,P436,U669,2025-12-29 23:35:12.898783,1,1
O519,P81,U355,2025-05-24 23:35:12.898792,2,0
O520,P76,U988,2026-01-25 23:35:12.898801,1,0
O521,P449,U223,2026-01-24 23:35:12.898810,2,0
O522,P154,U112,2025-06-18 23:35:12.898819,1,1
O523,P359,U222,2025-02-17 23:35:12.898828,2,1
O524,P447,U855,2025-08-27 23:35:12.898837,2,1
O525,P325,U466,2025-11-24 23:35:12.898846,1,0
O526,P223,U993,2025-03-24 23:35:12.898855,2,0
O527,P59,U334,2025-06-29 23:35:12.898864,1,0
O528,P476,U277,2025-07-25 23:35:12.898873,2,0
O529,P351,U483,2025-06-09 23:35:12.898882,2,1
O530,P218,U191,2026-01-20 23:35:12.898891,2,1
O531,P405,U400,2025-07-28 23:35:12.898900,2,1
O532,P473,U119,2025-07-11 23:35:12.898909,2,1
O533,P269,U703,2025-08-15 23:35:12.898918,1,0
O534,P203,U675,2025-05-31 23:35:12.898926,1,1
O535,P435,U380,2026-01-30 23:35:12.898935,1,1
O536,P394,U32,2025-09-25 23:35:12.898944,1,1
O537,P78,U927,2025-12-10 23:35:12.898953,1,0
O538,P25,U481,2025-06-25 23:35:12.898962,1,0
O539,P3,U976,2025-10-30 23:35:12.898971,1,0
O540,P488,U38,2025-05-11 23:35:12.898980,1,1
O541,P284,U156,2025-11-23 23:35:12.898989,2,0
O542,P287,U129,2025-08-15 23:35:12.898998,2,0
O543,P83,U21,2026-01-10 23:35:12.899007,1,0
O544,P336,U381,2025-06-15 23:35:12.899016,2,0
O545,P91,U988,2026-01-16 23:35:12.899024,1,0
O546,P463,U868,2025-11-14 23:35:12.899033,2,0
O547,P146,U952,2025-05-25 23:35:12.899042,2,0
O548,P379,U933,2026-01-22 23:35:12.899065,2,0
O549,P444,U162,2025-03-23 23:35:12.899074,1,1
O550,P280,U791,2026-01-25 23:35:12.899083,2,0
O551,P270,U491,2025-07-13 23:35:12.899092,1,1
O552,P71,U59,2025-09-14 23:35:12.899101,1,0
O553,P308,U519,2025-11-19 23:35:12.899110,1,0
O554,P173,U561,2025-07-22 23:35:12.899119,1,1
O555,P348,U959,2025-08-09 23:35:12.899128,2,0
O556,P315,U377,2025-12-22 23:35:12.899137,1,0
O557,P152,U733,2025-07-15 23:35:12.899146,1,0
O558,P272,U893,2025-06-15 23:35:12.899155,2,1
O559,P227,U520,2025-08-24 23:35:12.899164,2,0
O560,P443,U830,2025-07-07 23:35:12.899172,2,0
O561,P116,U385,2025-02-27 23:35:12.899181,2,0
O562,P394,U63,2025-07-16 23:35:12.899190,1,0
O563,P71,U788,2025-05-08 23:35:12.899199,2,0
O564,P319,U337,2025-11-03 23:35:12.899208,2,0
O565,P31,U10,2025-04-11 23:35:12.899217,1,0
O566,P288,U101,2025-05-15 23:35:12.899226,2,0
O567,P178,U87,2025-12-27 23:35:12.899235,1,0
O568,P75,U888,2025-12-22 23:35:12.899244,2,1
O569,P462,U591,2025-04-02 23:35:12.899253,2,0
O570,P91,U659,2025-08-29 23:35:12.899262,2,0
O571,P423,U927,2025-06-09 23:35:12.899271,2,1
O572,P352,U1,2025-06-26 23:35:12.899280,1,0
O573,P232,U972,2025-11-21 23:35:12.899289,2,0
O574,P153,U917,2025-10-26 23:35:12.899297,2,1
O575,P165,U870,2025-11-08 23:35:12.899306,2,1
O576,P121,U142,2025-10-23 23:35:12.899315,1,0
O577,P427,U304,2025-02-11 23:35:12.899324,1,1
O578,P316,U962,2025-10-06 23:35:12.899333,2,0
O579,P8,U773,2025-11-25 23:35:12.899342,1,0
O580,P222,U415,2025-12-27 23:35:12.899351,2,0
O581,P203,U263,2025-03-15 23:35:12.899360,2,1
O582,P347,U317,2025-11-14 23:35:12.899369,2,0
O583,P110,U250,2026-01-30 23:35:12.899378,1,0
O584,P83,U207,2025-03-29 23:35:12.899387,2,0
O585,P409,U894,2026-02-03 23:35:12.899396,1,0
O586,P296,U699,2025-02-09 23:35:12.899405,2,0
O587,P458,U977,2026-01-25 23:35:12.899414,1,0
O588,P11,U908,2026-01-12 23:35:12.899423,1,0
O589,P242,U121,2025-09-12 23:35:12.899432,1,0
O590,P237,U355,2025-08-17 23:35:12.899441,2,0
O591,P220,U630,2025-04-03 23:35:12.899449,1,0
O592,P287,U306,2025-04-12 23:35:12.899459,2,0
O593,P453,U913,2025-07-10 23:35:12.899468,2,0
O594,P36,U351,2025-03-31 23:35:12.899477,1,1
O595,P58,U642,2025-07-19 23:35:12.899486,1,0
O596,P34,U444,2025-11-05 23:35:12.899495,2,0
O597,P446,U206,2025-02-18 23:35:12.899504,1,0
O598,P331,U816,2025-02-21 23:35:12.899513,1,0
O599,P158,U953,2026-01-13 23:35:12.899522,2,0
O600,P292,U515,2025-07-01 23:35:12.899531,2,0
O601,P381,U531,2025-09-07 23:35:12.899540,2,0
O602,P176,U946,2025-11-02 23:35:12.899549,1,0
O603,P419,U249,2025-10-12 23:35:12.899558,2,0
O604,P227,U577,2025-03-08 23:35:12.899566,2,0
O605,P419,U773,2025-04-17 23:35:12.899575,2,0
O606,P242,U370,2025-08-04 23:35:12.899585,2,0
O607,P124,U267,2025-09-28 23:35:12.899594,1,0
O608,P17,U551,2026-01-16 23:35:12.899602,1,0
O609,P224,U866,2025-04-30 23:35:12.899611,2,0
O610,P99,U751,2025-11-11 23:35:12.899620,2,0
O611,P427,U525,2025-03-09 23:35:12.899629,2,1
O612,P374,U292,2025-03-18 23:35:12.899638,2,0
O613,P492,U552,2025-03-25 23:35:12.899647,2,0
O614,P315,U380,2025-10-18 23:35:12.899656,2,1
O615,P230,U984,2025-11-14 23:35:12.899665,2,1
O616,P230,U837,2025-09-14 23:35:12.899674,1,0
O617,P344,U27,2025-12-02 23:35:12.899683,1,0
O618,P228,U260,2025-08-26 23:35:12.899692,1,1
O619,P406,U302,2025-04-25 23:35:12.899701,1,0
O620,P9,U706,2025-10-11 23:35:12.899710,2,0
O621,P79,U969,2025-11-05 23:35:12.899718,2,0
O622,P331,U861,2025-02-10 23:35:12.899727,1,0
O623,P132,U275,2025-05-18 23:35:12.899736,1,0
O624,P459,U512,2025-03-30 23:35:12.899745,2,0
O625,P373,U979,2025-04-28 23:35:12.899754,1,0
O626,P106,U932,2025-08-15 23:35:12.899764,1,0
O627,P203,U164,2025-04-07 23:35:12.899782,1,0
O628,P119,U555,2025-03-31 23:35:12.899791,2,0
O629,P366,U718,2025-10-21 23:35:12.899800,1,0
O630,P444,U915,2025-03-09 23:35:12.899809,2,0
O631,P456,U510,2025-04-19 23:35:12.899818,2,1
O632,P281,U796,2026-02-05 23:35:12.899829,1,0
O633,P34,U197,2025-06-06 23:35:12.899844,1,0
O634,P324,U160,2025-08-11 23:35:12.899853,2,0
O635,P11,U489,2025-05-06 23:35:12.899862,1,0
O636,P241,U215,2025-05-31 23:35:12.899871,1,0
O637,P125,U993,2025-07-04 23:35:12.899880,2,0
O638,P284,U184,2025-12-29 23:35:12.899889,1,0
O639,P183,U494,2025-08-12 23:35:12.899898,1,0
O640,P427,U293,2025-03-03 23:35:12.899907,1,0
O641,P383,U637,2025-04-11 23:35:12.899918,2,0
O642,P335,U945,2025-06-17 23:35:12.899927,2,0
O643,P374,U7,2025-03-02 23:35:12.899936,1,0
O644,P263,U668,2025-02-19 23:35:12.899945,2,0
O645,P4,U494,2025-11-12 23:35:12.899954,1,1
O646,P289,U192,2025-04-01 23:35:12.899963,1,0
O647,P217,U426,2025-10-15 23:35:12.899972,2,0
O648,P144,U537,2025-09-23 23:35:12.899981,1,1
O649,P231,U880,2025-11-22 23:35:12.899990,1,0
O650,P327,U344,2025-04-10 23:35:12.899999,2,0
O651,P288,U0,2025-09-12 23:35:12.900008,1,0
O652,P463,U653,2025-12-15 23:35:12.900017,2,0
O653,P68,U360,2025-11-08 23:35:12.900026,2,0
O654,P219,U961,2025-07-29 23:35:12.900035,2,0
O655,P62,U584,2025-08-29 23:35:12.900044,1,0
O656,P88,U687,2025-05-13 23:35:12.900053,1,0
O657,P244,U588,2025-08-31 23:35:12.900062,1,0
O658,P458,U323,2025-10-31 23:35:12.900071,1,0
O659,P101,U493,2025-09-27 23:35:12.900080,2,0
O660,P18,U453,2025-11-16 23:35:12.900089,1,0
O661,P488,U278,2025-03-04 23:35:12.900098,1,1
O662,P330,U640,2025-02-27 23:35:12.900107,2,0
O663,P309,U454,2025-11-09 23:35:12.900118,1,0
O664,P142,U64,2025-11-22 23:35:12.900127,2,0
O665,P198,U142,2025-03-27 23:35:12.900136,1,0
O666,P472,U416,2025-04-07 23:35:12.900147,2,0
O667,P496,U290,2025-10-27 23:35:12.900156,2,0
O668,P266,U866,2025-10-19 23:35:12.900166,2,0
O669,P329,U961,2025-05-17 23:35:12.900175,1,0
O670,P84,U793,2025-03-15 23:35:12.900184,2,0
O671,P449,U453,2025-10-12 23:35:12.900193,1,1
O672,P153,U664,2026-01-25 23:35:12.900202,1,0
O673,P481,U303,2025-04-19 23:35:12.900212,1,0
O674,P299,U739,2025-05-11 23:35:12.900221,1,0
O675,P431,U342,2025-03-17 23:35:12.900230,2,1
O676,P497,U363,2026-01-16 23:35:12.900239,1,0
O677,P106,U335,2025-04-09 23:35:12.900248,1,0
O678,P123,U398,2025-05-01 23:35:12.900257,2,1
O679,P202,U50,2025-05-11 23:35:12.900266,2,1
O680,P276,U140,2025-05-07 23:35:12.900276,2,1
O681,P333,U892,2025-12-16 23:35:12.900286,2,0
O682,P26,U668,2025-06-12 23:35:12.900295,2,0
O683,P290,U647,2025-09-15 23:35:12.900304,2,0
O684,P419,U669,2025-09-13 23:35:12.900313,2,1
O685,P432,U588,2025-09-27 23:35:12.900322,2,0
O686,P344,U349,2025-05-19 23:35:12.900331,1,0
O687,P107,U585,2025-12-29 23:35:12.900340,1,0
O688,P158,U582,2025-03-31 23:35:12.900349,1,1
O689,P425,U444,2025-04-14 23:35:12.900358,2,0
O690,P35,U83,2025-05-19 23:35:12.900368,2,0
O691,P384,U171,2025-08-17 23:35:12.900377,2,0
O692,P46,U890,2025-09-18 23:35:12.900385,1,0
O693,P405,U117,2025-05-05 23:35:12.900394,2,0
O694,P219,U904,2026-01-11 23:35:12.900403,1,0
O695,P270,U9,2025-10-08 23:35:12.900413,1,0
O696,P169,U583,2025-09-07 23:35:12.900421,2,0
O697,P48,U153,2025-02-24 23:35:12.900431,1,0
O698,P67,U49,2025-09-07 23:35:12.900440,1,0
O699,P99,U59,2025-08-23 23:35:12.900449,2,0
O700,P344,U145,2025-08-26 23:35:12.900457,2,0
O701,P480,U438,2025-06-09 23:35:12.900466,1,0
O702,P174,U560,2025-10-21 23:35:12.900476,2,0
O703,P160,U630,2025-09-10 23:35:12.900485,1,0
O704,P149,U431,2025-04-19 23:35:12.900493,1,0
O705,P418,U987,2025-08-30 23:35:12.900503,1,1
O706,P137,U968,2025-11-20 23:35:12.900512,1,0
O707,P440,U253,2025-05-24 23:35:12.900521,2,1
O708,P290,U262,2025-11-13 23:35:12.900529,2,0
O709,P322,U553,2025-10-04 23:35:12.900538,1,0
O710,P424,U752,2025-05-02 23:35:12.900547,2,1
O711,P301,U530,2025-11-30 23:35:12.900557,2,0
O712,P101,U553,2025-04-24 23:35:12.900566,1,0
O713,P108,U35,2025-06-19 23:35:12.900575,1,0
O714,P352,U675,2025-11-25 23:35:12.900584,2,0
O715,P352,U890,2025-11-28 23:35:12.900593,1,1
O716,P486,U707,2025-05-13 23:35:12.900602,1,1
O717,P315,U641,2026-02-01 23:35:12.900611,2,1
O718,P26,U159,2025-09-10 23:35:12.900622,2,0
O719,P229,U711,2025-12-18 23:35:12.900631,1,0
O720,P299,U380,2025-12-10 23:35:12.900640,1,1
O721,P341,U837,2025-09-29 23:35:12.900649,1,0
O722,P171,U769,2025-10-27 23:35:12.900658,1,0
O723,P290,U353,2025-04-26 23:35:12.900667,2,0
O724,P263,U661,2025-04-12 23:35:12.900676,2,0
O725,P35,U452,2025-03-10 23:35:12.900685,1,1
O726,P286,U302,2025-04-01 23:35:12.900694,2,0
O727,P105,U445,2025-09-01 23:35:12.900704,1,1
O728,P54,U911,2026-01-25 23:35:12.900713,1,0
O729,P399,U907,2025-09-23 23:35:12.900721,2,0
O730,P2,U655,2026-01-07 23:35:12.900730,1,0
O731,P278,U347,2025-10-14 23:35:12.900739,2,1
O732,P117,U516,2025-02-11 23:35:12.900748,2,0
O733,P363,U320,2025-10-08 23:35:12.900758,2,0
O734,P148,U83,2025-06-20 23:35:12.900766,2,0
O735,P160,U783,2025-12-30 23:35:12.900775,2,1
O736,P225,U508,2025-09-17 23:35:12.900784,2,0
O737,P480,U662,2025-10-15 23:35:12.900793,1,1
O738,P65,U360,2025-03-02 23:35:12.900802,2,0
O739,P474,U760,2025-03-12 23:35:12.900812,1,0
O740,P179,U701,2025-09-05 23:35:12.900821,2,0
O741,P465,U310,2025-05-20 23:35:12.900830,1,0
O742,P405,U938,2025-09-16 23:35:12.900839,2,0
O743,P315,U100,2025-06-07 23:35:12.900848,2,0
O744,P11,U238,2025-12-19 23:35:12.900857,2,0
O745,P165,U593,2025-04-21 23:35:12.900866,2,1
O746,P215,U669,2025-09-25 23:35:12.900875,1,0
O747,P335,U6,2026-01-23 23:35:12.900884,1,0
O748,P398,U404,2025-08-27 23:35:12.900893,2,1
O749,P346,U129,2025-07-15 23:35:12.900902,2,0
O750,P465,U767,2025-05-16 23:35:12.900911,1,0
O751,P449,U792,2025-05-29 23:35:12.900920,2,1
O752,P288,U163,2025-11-03 23:35:12.900929,2,0
O753,P320,U109,2025-03-07 23:35:12.900938,2,0
O754,P237,U380,2026-01-12 23:35:12.900947,1,0
O755,P116,U481,2026-01-12 23:35:12.900956,1,1
O756,P67,U172,2026-01-25 23:35:12.900965,2,0
O757,P127,U607,2025-11-06 23:35:12.900974,1,0
O758,P30,U845,2026-01-17 23:35:12.900982,2,1
O759,P476,U827,2025-08-30 23:35:12.901015,1,1
O760,P42,U253,2025-09-29 23:35:12.901024,2,0
O761,P150,U466,2025-04-25 23:35:12.901033,1,0
O762,P4,U466,2025-05-16 23:35:12.901042,1,0
O763,P129,U381,2025-05-15 23:35:12.901052,2,0
O764,P252,U926,2025-12-12 23:35:12.901061,1,0
O765,P456,U982,2025-11-15 23:35:12.901070,1,0
O766,P98,U148,2025-03-14 23:35:12.901078,2,1
O767,P189,U493,2025-05-19 23:35:12.901087,2,1
O768,P399,U763,2025-11-01 23:35:12.901097,2,0
O769,P259,U614,2025-12-28 23:35:12.901106,1,1
O770,P100,U358,2025-04-04 23:35:12.901114,1,0
O771,P307,U419,2025-10-05 23:35:12.901124,2,1
O772,P230,U689,2025-12-05 23:35:12.901133,1,0
O773,P115,U702,2025-12-06 23:35:12.901141,2,0
O774,P482,U518,2025-09-04 23:35:12.901151,2,1
O775,P469,U525,2025-06-22 23:35:12.901160,1,0
O776,P85,U644,2025-08-07 23:35:12.901169,2,0
O777,P61,U730,2025-06-05 23:35:12.901178,2,0
O778,P78,U660,2025-09-21 23:35:12.901187,1,0
O779,P313,U887,2025-12-03 23:35:12.901195,1,0
O780,P212,U985,2025-06-09 23:35:12.901204,1,0
O781,P212,U692,2025-03-05 23:35:12.901213,1,0
O782,P172,U671,2025-08-26 23:35:12.901222,1,0
O783,P482,U496,2025-08-02 23:35:12.901231,1,0
O784,P190,U916,2025-04-04 23:35:12.901240,2,0
O785,P182,U628,2025-04-30 23:35:12.901250,2,1
O786,P195,U545,2025-12-16 23:35:12.901259,2,0
O787,P251,U593,2025-06-19 23:35:12.901267,1,0
O788,P232,U732,2025-12-26 23:35:12.901276,1,0
O789,P41,U396,2025-10-16 23:35:12.901285,1,1
O790,P191,U16,2025-10-09 23:35:12.901294,1,0
O791,P424,U128,2025-09-29 23:35:12.901303,2,0
O792,P47,U28,2025-11-01 23:35:12.901312,2,0
O793,P241,U825,2025-06-19 23:35:12.901321,1,0
O794,P283,U714,2025-06-04 23:35:12.901330,2,0
O795,P263,U954,2025-07-07 23:35:12.901339,2,1
O796,P432,U78,2025-02-28 23:35:12.901348,2,1
O797,P172,U466,2025-11-29 23:35:12.901357,2,0
O798,P427,U448,2025-11-11 23:35:12.901366,1,0
O799,P7,U844,2025-07-21 23:35:12.901375,1,1
O800,P86,U42,2025-10-20 23:35:12.901384,1,0
O801,P407,U482,2025-09-07 23:35:12.901393,1,0
O802,P132,U147,2025-05-05 23:35:12.901401,2,0
O803,P313,U926,2025-06-23 23:35:12.901420,1,0
O804,P435,U398,2025-07-10 23:35:12.901429,1,0
O805,P498,U539,2025-12-17 23:35:12.901438,1,0
O806,P441,U260,2025-05-21 23:35:12.901447,2,1
O807,P351,U519,2025-03-23 23:35:12.901456,2,1
O808,P37,U622,2025-07-01 23:35:12.901465,1,0
O809,P222,U647,2025-05-26 23:35:12.901474,2,0
O810,P408,U328,2025-12-19 23:35:12.901483,2,1
O811,P381,U835,2025-11-20 23:35:12.901492,1,1
O812,P168,U216,2025-10-10 23:35:12.901501,2,0
O813,P254,U369,2025-05-16 23:35:12.901509,1,1
O814,P163,U651,2025-02-24 23:35:12.901519,2,1
O815,P257,U373,2025-05-13 23:35:12.901528,1,0
O816,P159,U350,2025-04-24 23:35:12.901537,2,0
O817,P379,U225,2026-01-26 23:35:12.901546,2,0
O818,P270,U272,2025-08-07 23:35:12.901555,1,0
O819,P152,U487,2025-03-28 23:35:12.901564,2,0
O820,P123,U984,2025-10-15 23:35:12.901573,2,1
O821,P499,U413,2025-07-08 23:35:12.901582,2,0
O822,P287,U434,2025-08-16 23:35:12.901591,1,0
O823,P375,U916,2025-10-07 23:35:12.901600,2,0
O824,P221,U630,2025-12-29 23:35:12.901609,1,0
O825,P267,U232,2026-01-19 23:35:12.901618,1,1
O826,P396,U660,2025-10-03 23:35:12.901627,2,0
O827,P301,U359,2025-06-13 23:35:12.901636,1,0
O828,P150,U235,2025-06-27 23:35:12.901645,1,0
O829,P255,U597,2025-09-09 23:35:12.901654,1,0
O830,P344,U533,2025-02-23 23:35:12.901663,1,0
O831,P268,U465,2025-05-24 23:35:12.901672,1,0
O832,P212,U462,2025-04-29 23:35:12.901681,2,0
O833,P94,U462,2025-11-10 23:35:12.901691,2,0
O834,P460,U277,2025-08-19 23:35:12.901700,1,0
O835,P188,U352,2025-08-06 23:35:12.901709,1,0
O836,P190,U629,2026-01-18 23:35:12.901718,1,1
O837,P412,U29,2025-04-17 23:35:12.901727,2,0
O838,P366,U280,2025-10-01 23:35:12.901736,1,0
O839,P110,U135,2025-02-09 23:35:12.901745,2,0
O840,P143,U583,2025-09-30 23:35:12.901754,2,0
O841,P260,U514,2025-10-25 23:35:12.901763,1,0
O842,P223,U831,2025-02-09 23:35:12.901772,2,0
O843,P490,U472,2026-01-27 23:35:12.901781,1,1
O844,P383,U301,2025-06-20 23:35:12.901791,1,0
O845,P410,U65,2025-10-17 23:35:12.901800,1,0
O846,P392,U499,2025-11-12 23:35:12.901809,2,0
O847,P89,U313,2025-12-14 23:35:12.901818,2,1
O848,P208,U973,2026-01-23 23:35:12.901827,1,0
O849,P417,U436,2026-01-17 23:35:12.901835,1,0
O850,P399,U754,2025-06-28 23:35:12.901845,1,0
O851,P69,U823,2025-07-10 23:35:12.901853,1,0
O852,P185,U131,2025-10-18 23:35:12.901862,1,0
O853,P131,U19,2026-01-13 23:35:12.901871,2,1
O854,P226,U153,2025-04-19 23:35:12.901879,2,0
O855,P468,U821,2025-02-12 23:35:12.901889,1,0
O856,P201,U37,2025-05-22 23:35:12.901898,2,0
O857,P56,U940,2026-01-17 23:35:12.901907,1,0
O858,P118,U582,2026-02-02 23:35:12.901916,1,0
O859,P13,U514,2025-07-05 23:35:12.901925,1,0
O860,P335,U697,2025-12-13 23:35:12.901934,2,1
O861,P387,U887,2025-05-28 23:35:12.901943,2,0
O862,P161,U669,2025-11-16 23:35:12.901952,1,0
O863,P158,U187,2025-12-08 23:35:12.901960,1,0
O864,P304,U318,2025-07-10 23:35:12.901969,2,0
O865,P151,U108,2025-11-22 23:35:12.901978,2,0
O866,P313,U997,2025-10-12 23:35:12.901987,1,0
O867,P355,U703,2026-01-18 23:35:12.901996,2,0
O868,P172,U739,2025-02-21 23:35:12.902005,1,1
O869,P112,U182,2025-09-13 23:35:12.902014,1,1
O870,P115,U112,2025-05-31 23:35:12.902023,2,0
O871,P250,U302,2025-03-30 23:35:12.902031,2,0
O872,P117,U812,2025-08-29 23:35:12.902041,1,0
O873,P197,U259,2025-09-11 23:35:12.902049,2,0
O874,P46,U986,2025-07-23 23:35:12.902058,1,0
O875,P77,U123,2025-11-23 23:35:12.902067,1,0
O876,P136,U601,2025-03-18 23:35:12.902076,1,0
O877,P499,U572,2025-09-21 23:35:12.902085,2,0
O878,P258,U972,2025-10-22 23:35:12.902094,1,0
O879,P349,U253,2025-10-11 23:35:12.902103,1,0
O880,P197,U848,2025-12-17 23:35:12.902112,1,0
O881,P402,U425,2026-01-02 23:35:12.902121,2,0
O882,P409,U580,2025-02-22 23:35:12.902139,2,0
O883,P420,U979,2025-12-19 23:35:12.902148,1,0
O884,P73,U703,2025-05-21 23:35:12.902158,2,1
O885,P69,U601,2025-05-22 23:35:12.902167,2,0
O886,P230,U294,2025-09-30 23:35:12.902185,2,0
O887,P312,U611,2025-03-17 23:35:12.902194,1,0
O888,P181,U685,2025-03-27 23:35:12.902205,2,0
O889,P187,U568,2026-01-06 23:35:12.902214,2,0
O890,P151,U984,2026-01-01 23:35:12.902223,1,0
O891,P413,U407,2025-02-07 23:35:12.902232,2,1
O892,P413,U341,2025-07-01 23:35:12.902241,1,1
O893,P162,U950,2025-07-01 23:35:12.902250,2,0
O894,P119,U905,2025-03-07 23:35:12.902259,2,0
O895,P181,U990,2025-10-23 23:35:12.902268,1,0
O896,P204,U581,2025-12-24 23:35:12.902277,1,0
O897,P300,U227,2025-08-06 23:35:12.902286,1,1
O898,P83,U849,2025-06-01 23:35:12.902295,1,0
O899,P440,U532,2025-07-25 23:35:12.902304,2,0
O900,P416,U986,2026-01-30 23:35:12.902313,2,0
O901,P126,U398,2025-08-30 23:35:12.902322,2,0
O902,P202,U147,2025-09-16 23:35:12.902331,2,0
O903,P198,U916,2025-09-05 23:35:12.902339,2,0
O904,P375,U895,2025-09-17 23:35:12.902348,1,0
O905,P164,U313,2026-01-16 23:35:12.902357,2,1
O906,P68,U130,2025-11-11 23:35:12.902366,2,1
O907,P420,U983,2025-04-07 23:35:12.902375,1,0
O908,P370,U856,2025-03-02 23:35:12.902384,2,0
O909,P395,U444,2025-08-29 23:35:12.902393,2,0
O910,P116,U707,2025-03-16 23:35:12.902402,2,0
O911,P288,U592,2025-09-07 23:35:12.902412,1,0
O912,P60,U353,2026-01-09 23:35:12.902420,2,0
O913,P42,U680,2025-11-12 23:35:12.902429,1,0
O914,P16,U609,2025-07-23 23:35:12.902438,2,0
O915,P64,U841,2025-03-02 23:35:12.902447,1,0
O916,P1,U21,2025-10-17 23:35:12.902456,1,0
O917,P65,U841,2025-10-31 23:35:12.902465,2,1
O918,P367,U434,2025-10-04 23:35:12.902474,1,1
O919,P85,U587,2025-02-27 23:35:12.902483,1,0
O920,P423,U293,2025-12-09 23:35:12.902492,2,1
O921,P98,U703,2025-06-08 23:35:12.902501,1,0
O922,P48,U959,2026-01-05 23:35:12.902510,1,1
O923,P276,U531,2025-09-05 23:35:12.902519,1,1
O924,P67,U877,2025-07-07 23:35:12.902528,1,0
O925,P375,U743,2025-07-08 23:35:12.902537,1,0
O926,P213,U627,2025-11-06 23:35:12.902546,2,0
O927,P410,U380,2025-08-22 23:35:12.902555,2,0
O928,P283,U25,2025-12-02 23:35:12.902564,1,0
O929,P247,U253,2025-12-24 23:35:12.902573,1,0
O930,P41,U226,2025-05-20 23:35:12.902582,1,0
O931,P435,U790,2025-11-09 23:35:12.902591,1,1
O932,P177,U426,2025-07-24 23:35:12.902600,1,1
O933,P266,U503,2025-05-14 23:35:12.902609,2,0
O934,P7,U919,2025-04-15 23:35:12.902618,2,0
O935,P484,U596,2025-11-26 23:35:12.902627,1,0
O936,P392,U558,2025-06-13 23:35:12.902636,2,0
O937,P209,U553,2025-03-27 23:35:12.902645,2,1
O938,P453,U267,2025-05-19 23:35:12.902654,2,0
O939,P386,U876,2025-05-23 23:35:12.902663,1,0
O940,P113,U874,2025-12-28 23:35:12.902672,2,0
O941,P416,U219,2025-09-30 23:35:12.902681,1,0
O942,P7,U612,2025-08-14 23:35:12.902690,1,0
O943,P100,U259,2025-06-05 23:35:12.902699,1,1
O944,P31,U648,2026-01-25 23:35:12.902708,1,0
O945,P301,U886,2026-01-21 23:35:12.902717,1,0
O946,P62,U108,2026-01-16 23:35:12.902726,2,0
O947,P268,U161,2025-05-22 23:35:12.902735,2,1
O948,P101,U505,2025-06-28 23:35:12.902744,1,1
O949,P246,U639,2025-04-29 23:35:12.902753,1,0
O950,P24,U130,2025-02-18 23:35:12.902762,2,0
O951,P280,U915,2025-09-05 23:35:12.902771,2,0
O952,P132,U226,2025-08-01 23:35:12.902780,2,0
O953,P476,U264,2025-09-25 23:35:12.902789,1,1
O954,P59,U939,2025-02-07 23:35:12.902798,2,0
O955,P456,U724,2025-07-05 23:35:12.902807,2,0
O956,P469,U130,2025-11-22 23:35:12.902816,2,0
O957,P285,U985,2025-05-05 23:35:12.902825,2,0
O958,P247,U217,2025-07-31 23:35:12.902834,1,0
O959,P468,U674,2025-08-10 23:35:12.902843,2,0
O960,P40,U306,2025-03-05 23:35:12.902852,2,0
O961,P74,U952,2025-05-03 23:35:12.902861,2,0
